file,noisy_si_sdr,enhanced_si_sdr,si_sdr_improvement,speech_preservation_db,quiet_noise_reduction_db,quiet_enhanced_rms_dbfs,quiet_low_rms_dbfs,quiet_high_rms_dbfs,quiet_low_high_ratio_db,active_fraction,quiet_fraction,failure_mode
mix_0100.wav,4.0429487228393555,9.839142799377441,5.796194076538086,-1.3005479020207424,19.84866828436764,-42.021497520378865,-41.32308277212637,-84.76553200133264,43.44244922920626,0.896,0.112,ok
mix_0101.wav,-1.414635419845581,6.499534606933594,7.914170026779175,-0.6588834945818789,12.79301661707418,-40.64782131900721,-40.90499945179484,-68.29276663819792,27.387767186403075,0.848,0.136,ok
mix_0102.wav,9.052827835083008,12.673449516296387,3.620621681213379,-0.5626842928105509,14.434449937659524,-47.879499400410026,-40.91753575609549,-72.92031266278406,32.00277690668856,0.888,0.096,ok
mix_0103.wav,6.989565849304199,11.34621524810791,4.356649398803711,-1.0555204370854092,19.170645149942448,-49.65775473088157,-45.98998856800441,-80.96296943101456,34.97298086301015,0.776,0.128,ok
mix_0104.wav,4.289769172668457,8.492201805114746,4.202432632446289,-0.9014763245111579,12.573734252668213,-38.46730901451113,-32.558230894474875,-73.17376123457234,40.615530340097465,0.816,0.192,low_freq_wind
mix_0105.wav,-2.0633978843688965,7.276246547698975,9.339644432067871,-0.7029508291444114,21.523216139387543,-40.55102327157979,-35.534373898266665,-77.56325411928162,42.02888022101497,0.944,0.056,ok
mix_0106.wav,5.2417755126953125,10.041022300720215,4.799246788024902,-0.8002038142942076,9.675262589972313,-38.652476920179645,-30.744748767993116,-89.67997545407877,58.935226686085656,0.976,0.04,low_freq_wind
mix_0107.wav,-1.0908615589141846,6.750016689300537,7.840878248214722,-0.17912776061097552,14.648977888399726,-34.61042389949303,-26.724918016204363,-67.71664576710924,40.99172775090488,0.84,0.128,low_freq_wind
mix_0108.wav,11.775753021240234,10.789447784423828,-0.9863052368164062,-1.2369991837551149,14.81832187100462,-45.80564991311366,-39.857437512040825,-70.60687534595567,30.749437833914858,0.928,0.08,regression
mix_0109.wav,12.34832763671875,14.689291954040527,2.3409643173217773,-0.5232007992652208,14.57437742884714,-48.19966059658704,-43.03675434714913,-64.41252438709941,21.375770039950286,0.96,0.016,ok
mix_0110.wav,5.392386436462402,11.413630485534668,6.021244049072266,-0.575747225498882,13.538222745524667,-40.324906274603556,-32.887394511738115,-64.3127265441465,31.42533203240838,0.896,0.144,low_freq_wind
mix_0111.wav,8.976901054382324,13.853113174438477,4.876212120056152,-0.7822899037983555,16.67661915204915,-44.17801570107834,-41.181312449675396,-73.73657110605576,32.55525865638037,0.944,0.08,ok
mix_0112.wav,5.121750354766846,10.723418235778809,5.601667881011963,-0.6617165339142667,15.258879679021609,-36.17373044679108,-28.14853333851889,-70.03743666818934,41.88890332967045,0.92,0.056,low_freq_wind
mix_0113.wav,11.36166763305664,14.653266906738281,3.2915992736816406,-0.642264427546239,15.547954875402816,-51.172071361081535,-45.05492283497274,-78.24907009965237,33.19414726467962,0.864,0.096,ok
mix_0114.wav,5.731784820556641,6.349715709686279,0.6179308891296387,-2.4160957242291023,15.691945736762952,-45.23503177875217,-38.397293166957354,-80.73212765849307,42.33483449153573,0.704,0.296,ok
mix_0115.wav,10.895088195800781,13.596485137939453,2.701396942138672,-0.7508590508231695,13.394617213136948,-49.62652131169958,-40.3438518095774,-73.5489830940831,33.205131284505704,0.936,0.088,ok
mix_0116.wav,-1.2658017873764038,4.953372001647949,6.219173789024353,-1.4396482310592664,16.54673767667959,-40.202442735992506,-33.430596656976384,-59.62351877657112,26.192922119594737,0.896,0.072,low_freq_wind
mix_0117.wav,10.374120712280273,14.744134902954102,4.370014190673828,-0.7186429654976456,13.416515020810525,-47.702009821974194,-47.718580643597036,-68.87407875827967,21.155498114682644,0.888,0.08,ok
mix_0118.wav,4.591825008392334,6.299745559692383,1.7079205513000488,-1.8272066975589825,20.0478936783417,-56.457813637816,-52.54863176591365,-73.19602799973272,20.647396233819073,0.928,0.072,ok
mix_0119.wav,6.979140281677246,12.374544143676758,5.395403861999512,-0.809831375849998,10.41707861625773,-34.02216188900305,-32.24192521446967,-65.49768800454127,33.2557627900716,0.856,0.168,low_freq_wind
mix_0120.wav,2.6180996894836426,7.986889362335205,5.3687896728515625,-0.713224602464728,11.029136088796118,-35.17920368017282,-33.82459378577062,-65.6420507438678,31.817456958097186,0.872,0.168,low_freq_wind
mix_0121.wav,-4.202126979827881,4.1247878074646,8.32691478729248,0.21484196569638814,20.712388703465123,-47.62718361788092,-41.851898199081774,-69.55140869831817,27.699510499236407,0.864,0.128,ok
mix_0122.wav,12.8858642578125,11.6971435546875,-1.188720703125,-1.157059971587747,12.849317809022365,-47.330532617437626,-40.391250795954434,-68.09032241098754,27.699071615033105,0.952,0.064,regression
mix_0123.wav,13.400092124938965,15.962876319885254,2.562784194946289,-0.3159841879034711,10.182806004267624,-41.00131990701787,-38.676114375924435,-77.21119570369223,38.53508132776779,0.784,0.192,ok
mix_0124.wav,2.7576663494110107,9.03657341003418,6.278907060623169,-0.6159933613063964,16.268833236810995,-42.7241407420852,-47.2425350911391,-66.72665278878756,19.484117697648458,0.88,0.144,ok
