file,noisy_si_sdr,enhanced_si_sdr,si_sdr_improvement,speech_preservation_db,quiet_noise_reduction_db,quiet_enhanced_rms_dbfs,quiet_low_rms_dbfs,quiet_high_rms_dbfs,quiet_low_high_ratio_db,active_fraction,quiet_fraction,failure_mode
mix_0135.wav,1.1517678499221802,14.587388038635254,13.435620188713074,-0.821533369562134,25.477831464412688,-48.191940071032064,-43.73882694571048,-67.63182959224316,23.89300264653269,0.776,0.168,ok
mix_0136.wav,7.593221664428711,15.937112808227539,8.343891143798828,-0.832181177990658,24.20500541608898,-55.223879087416,-50.49618859677963,-67.03437547044557,16.53818687366594,0.912,0.088,ok
mix_0137.wav,2.0059728622436523,13.822774887084961,11.816802024841309,-1.0174409604717225,26.494421425387316,-49.64923206603367,-50.47994195745824,-61.89356339478329,11.413621437325045,0.752,0.264,ok
mix_0138.wav,7.478261947631836,9.37297248840332,1.8947105407714844,-1.7883114921769794,17.97207653341495,-48.14420991173583,-44.818789537270256,-74.07875663710975,29.259967099839493,0.96,0.048,ok
mix_0139.wav,9.863842010498047,16.324466705322266,6.460624694824219,-1.1190158899242821,22.18915820709926,-53.962498519558295,-55.98825061024275,-58.3223423225811,2.334091712338349,0.888,0.136,ok
mix_0140.wav,-1.7265903949737549,3.693087100982666,5.419677495956421,-1.462289545855864,11.91556042278685,-32.7512696922808,-26.30076349244938,-49.989268585644986,23.6885050931956,0.928,0.064,low_freq_wind
mix_0141.wav,-2.4723987579345703,11.234579086303711,13.706977844238281,-0.890518674106973,28.841739819520615,-49.365435249671805,-45.56308937743818,-66.13364663634292,20.57055725890475,0.824,0.208,ok
mix_0142.wav,1.2048263549804688,8.031593322753906,6.8267669677734375,-1.4391880731614624,10.07022661972121,-36.90476293485725,-33.02560910835961,-60.06641005642754,27.04080094806793,0.912,0.064,low_freq_wind
mix_0143.wav,3.2726364135742188,11.418848991394043,8.146212577819824,-2.019353796988635,26.517992653426315,-52.54766000579188,-50.79220255790564,-63.45249553829366,12.660292980388023,0.848,0.16,ok
mix_0144.wav,-1.254446029663086,4.0814948081970215,5.335940837860107,-1.877862136241672,14.867739888625561,-34.58213965236709,-28.48068295111996,-56.63844852278312,28.157765571663163,0.928,0.072,low_freq_wind
mix_0145.wav,14.637338638305664,12.21748161315918,-2.4198570251464844,-1.0307350862522646,19.450562735198417,-59.41727243643534,-55.80408714871279,-70.77233895344607,14.968251804733285,0.904,0.088,regression
mix_0146.wav,-3.57442045211792,0.9041054248809814,4.478525876998901,-1.6379744500285098,6.950184855906154,-26.57824278888925,-21.802443713515252,-50.26299318137926,28.460549467864006,0.832,0.144,low_freq_wind
mix_0147.wav,9.268380165100098,17.96208953857422,8.693709373474121,-0.7536800555241361,26.77009102421385,-59.0017139010181,-56.33005285898329,-64.19540382602854,7.8653509670452495,0.904,0.096,ok
mix_0148.wav,10.83127212524414,10.386528015136719,-0.4447441101074219,-1.466087091386496,13.335526174710344,-44.88859323463594,-38.790958008117215,-53.640582769480105,14.849624761362882,0.872,0.104,regression
mix_0149.wav,12.522706985473633,20.154115676879883,7.63140869140625,-0.4300093733799299,22.98283905405099,-55.35352441232376,-52.05863662161206,-75.72479360660309,23.66615698499103,0.84,0.184,ok
mix_0150.wav,-0.3251153826713562,11.31922721862793,11.644342601299286,-1.4379047447180637,30.328913732795762,-55.38370748314754,-49.9166329750253,-67.1929022129826,17.276269237957308,0.984,0.048,ok
mix_0151.wav,-0.16656480729579926,6.383369445800781,6.5499342530965805,-1.1143290424117442,8.749378117098319,-31.69969097477622,-26.740226861723478,-54.669303339801154,27.929076478077675,0.864,0.136,low_freq_wind
mix_0152.wav,2.165435552597046,17.41653823852539,15.251102685928345,-0.8570114676266918,29.502305246707014,-53.0334874940064,-51.07780867275128,-71.85762728160287,20.779818608851592,0.952,0.04,ok
mix_0153.wav,-1.0481209754943848,10.546876907348633,11.594997882843018,-1.6465418823615496,24.820699004538483,-46.524781411857504,-43.22641083387248,-58.103014560153206,14.876603726280722,0.792,0.216,ok
mix_0154.wav,3.1155362129211426,12.889080047607422,9.77354383468628,-1.3352588737452238,24.98937359975057,-53.0770242563547,-51.45475846370996,-64.35479248154725,12.900034017837296,0.96,0.04,ok
mix_0155.wav,11.464130401611328,15.942693710327148,4.47856330871582,-0.9044599904117565,23.511380770279096,-57.377031650175816,-51.76191692760389,-62.45916458232513,10.69724765472124,0.832,0.176,ok
mix_0156.wav,2.1253654956817627,13.52968692779541,11.404321432113647,-0.9909597560388974,26.213539688952558,-51.4565271910582,-45.344445466234696,-71.16633216563795,25.82188669940325,0.856,0.128,ok
mix_0157.wav,7.107222080230713,14.19407844543457,7.086856365203857,-0.8076157884935397,28.617645321908366,-56.614567535530696,-51.85184580825664,-66.69579209322264,14.843946284965991,0.904,0.08,ok
mix_0158.wav,3.6235227584838867,13.455537796020508,9.832015037536621,-1.5677642290633047,28.038652855191295,-53.493059175198766,-47.552626092087934,-72.54134075768948,24.98871466560155,0.816,0.2,ok
mix_0159.wav,-3.2312097549438477,3.718684673309326,6.949894428253174,-1.7771137328907645,15.594522486959633,-34.199332745431306,-30.7446162698656,-51.75066646934649,21.006050199480896,0.912,0.072,low_freq_wind
